system:index,PER_2000_population,PER_2001_population,PER_2002_population,PER_2003_population,PER_2004_population,PER_2005_population,PER_2006_population,PER_2007_population,PER_2008_population,PER_2009_population,PER_2010_population,PER_2011_population,PER_2012_population,PER_2013_population,PER_2014_population,PER_2015_population,PER_2016_population,PER_2017_population,PER_2018_population,PER_2019_population,PER_2020_population,e_salud,key,name,.geo
00000000000000000014,1092.2897680115452,1336.0380155793,1210.4180324505933,1217.3397068524182,931.8594984820074,980.6704723815266,1102.4261573773829,1092.3403793551327,1120.9357466628153,1397.866998359913,1824.7154731596368,1936.4404499455397,1178.882130435051,1341.8014993009022,1175.7569484901346,1427.7220432262804,1245.5601616631384,1400.947985923379,1466.2073158680223,1610.949001818019,1417.5850643648075,170101A331,16,P.S. CHONTA,"{""type"":""Polygon"",""coordinates"":[[[-69.22802543766103,-12.623677409368717],[-69.24090437091216,-12.625467874268484],[-69.25275864733912,-12.630696819713808],[-69.26264501528433,-12.638948214611386],[-69.26977660240885,-12.64956550211683],[-69.27358552469968,-12.661703782441407],[-69.2737681549619,-12.674396993176334],[-69.27030942750768,-12.68663476255191],[-69.26348420223219,-12.697442832353843],[-69.25383552806831,-12.705960649831487],[-69.24213149138916,-12.7115099396151],[-69.22930406044048,-12.713648774860557],[-69.21637479853732,-12.712206818328768],[-69.20437339119943,-12.707298908170301],[-69.19425552158724,-12.699315898499925],[-69.18682668211258,-12.688893489619634],[-69.1826780231525,-12.67686154719084],[-69.18213935578771,-12.664177969374855],[-69.18525303101208,-12.651852389735367],[-69.19177073309228,-12.640865804164665],[-69.20117339094952,-12.632092521315771],[-69.21271257746034,-12.626230637397223],[-69.225470076289,-12.623746547766936],[-69.22802543766103,-12.623677409368717]]]}"
00000000000000000029,101.9019351569515,88.47665234681078,88.0354438445166,94.81592491728196,97.42389328097184,88.89785845047592,94.30505265171702,116.7792415006671,116.84647284133325,134.8279063255416,299.1387210961906,225.25437875928043,219.26354438262808,208.2926624063477,210.26206299638127,210.4967067965434,221.6616692008085,244.72334708477018,246.78536780101123,240.70368839218548,238.41487313420777,170103A303,37,P.S. ALEGRIA,"{""type"":""Polygon"",""coordinates"":[[[-69.12306265796397,-12.07624695034033],[-69.13591467319384,-12.078037429040705],[-69.14774415066296,-12.08326641158322],[-69.15760979646012,-12.091517855302687],[-69.16472638390768,-12.102135188123762],[-69.16852723277138,-12.114273496117953],[-69.16870937888065,-12.126966708239866],[-69.16525781968771,-12.139204452283357],[-69.15844686564084,-12.150012477937127],[-69.14881844076969,-12.158530246228821],[-69.13713901716166,-12.164079497142238],[-69.12433858864854,-12.166218315968194],[-69.11143654591575,-12.16477637059395],[-69.0994603838378,-12.159868495686553],[-69.08936375878702,-12.151885534355493],[-69.08195046696774,-12.141463171813063],[-69.07781042974845,-12.12943125925834],[-69.07727279154193,-12.116747685531672],[-69.08037984595079,-12.104422082924195],[-69.08688382603977,-12.093435454498167],[-69.09626676524155,-12.0846621222793],[-69.10778180492723,-12.078800197878552],[-69.12051263673867,-12.076316089281853],[-69.12306265796397,-12.07624695034033]]]}"
0000000000000000003f,7.030642800188084,6.914021693844597,8.00597482049157,7.975362740539922,8.638495917194609,11.213559757471629,11.905049988160856,12.179159387353543,12.885244279585352,13.694879549373786,14.125100969745978,16.609226369418145,16.73469854049732,16.164257530452623,20.102178314465167,17.400793643487496,21.67941208082417,23.849184900402616,25.460397021178455,27.85794246636297,31.03022769816475,170201A305,96,P.S. DIAMANTE,"{""type"":""Polygon"",""coordinates"":[[[-70.95683229338516,-12.289976122933043],[-70.96969466491295,-12.29176659625221],[-70.98153368350867,-12.296995564329595],[-70.99140730211258,-12.30524698901221],[-70.99852966089898,-12.315864304163656],[-71.00233361641888,-12.328002601368876],[-71.00251594927961,-12.34069581295006],[-70.99906163249265,-12.352933566871199],[-70.99224518778013,-12.3637416097394],[-70.98260897191368,-12.372259397209822],[-70.97092007809448,-12.37780866327959],[-70.95810925990452,-12.379947488507868],[-70.94519674409113,-12.378505538783054],[-70.93321086852698,-12.373597650130485],[-70.92310606949788,-12.365614669950826],[-70.91568679585762,-12.355192289340167],[-70.91154344178638,-12.343160365136775],[-70.91100540808094,-12.330476789815492],[-70.91411501027822,-12.318151196163706],[-70.92062427016121,-12.307164584447964],[-70.93001479612651,-12.298391271479653],[-70.94153912607092,-12.292529362863933],[-70.95428021762349,-12.29004526166272],[-70.95683229338516,-12.289976122933043]]]}"
00000000000000000028,22154.909343655338,20938.877137737967,22290.041675029148,24711.254251050366,26157.53215448775,27544.576010288685,27451.8413749155,28470.359746409333,31296.529590199418,33275.57317151642,31628.371930575497,34667.07830133708,38429.25110398344,37739.17715601816,41950.64957648333,41525.32716936484,45881.58656557165,46325.77678863299,47731.9608394179,48396.58645362596,52427.65048356261,170103A301,4,P.S. EL TRIUNFO,"{""type"":""Polygon"",""coordinates"":[[[-69.16934366779769,-12.540555306631433],[-69.18221843082672,-12.542345773630432],[-69.19406886538071,-12.547574724718674],[-69.20395202313703,-12.555826127042645],[-69.21108128670491,-12.566443421441166],[-69.21488895852156,-12.578581705974669],[-69.21507151403755,-12.591274916920623],[-69.21161389726653,-12.60351268244291],[-69.20479088291812,-12.614320745529367],[-69.19514534562613,-12.622838555525195],[-69.1834451216963,-12.628387839396135],[-69.17062187355955,-12.630526672143967],[-69.1576968280356,-12.629084717309388],[-69.1456993313606,-12.62417681251308],[-69.13558475277325,-12.616193810195742],[-69.12815832193594,-12.605771408364014],[-69.1240109988074,-12.593739470479408],[-69.1234724911286,-12.581055893285408],[-69.1265851409231,-12.568730310152162],[-69.13310071740331,-12.557743718062623],[-69.14250032055486,-12.548970427703956],[-69.15403576623943,-12.54310853762759],[-69.16678913373944,-12.540624445112297],[-69.16934366779769,-12.540555306631433]]]}"
00000000000000000063,202.5418291796874,168.82377481118345,151.43789415829175,162.75144507562854,161.75190187607907,124.54753885065371,249.370963241591,244.82316344285778,262.96567023048806,271.3562436641979,245.87320747008062,276.2947318102872,407.7729852304302,495.70612727685227,350.7267825967761,375.12116532818794,384.3541565223287,409.9821891022297,407.6402151372282,432.9116684221824,448.75650153980393,170303A304,73,P.S. SAN LORENZO,"{""type"":""Polygon"",""coordinates"":[[[-69.32169331438972,-11.410315880816611],[-69.33451431011152,-11.412106376229326],[-69.34631520881494,-11.41733540369588],[-69.35615697190492,-11.425586906537463],[-69.3632562691697,-11.436204294234106],[-69.36704780847188,-11.448342635734512],[-69.367229391204,-11.461035849534987],[-69.36378608926424,-11.473273562901413],[-69.3569915812666,-11.484081535093127],[-69.34738649547339,-11.492599243822774],[-69.33573544324244,-11.49814844766636],[-69.32296614173896,-11.500287246609197],[-69.31009547598191,-11.498845314746132],[-69.29814841436341,-11.493937482525945],[-69.28807627608565,-11.485954579731606],[-69.28068090202018,-11.475532273302752],[-69.27655079761034,-11.463500396925177],[-69.27601434022651,-11.450816828151554],[-69.27911375899238,-11.438491197731473],[-69.28560192097814,-11.427504517409337],[-69.29496213346751,-11.418731125404744],[-69.30644934554265,-11.41286915198082],[-69.319149446946,-11.410385020416072],[-69.32169331438972,-11.410315880816611]]]}"
0000000000000000002e,45.793437550635076,69.742443055896,72.83013224543674,68.05630194239832,58.512533978199336,67.75261652353126,68.63248456825744,69.98581044876802,66.20922101744834,68.54494911721802,59.89531096728042,60.81224266518288,68.74679674525454,77.41491019327708,66.50823360178161,77.76964240292926,62.914480586338996,72.35994597444602,73.91880620044715,83.65914882329913,77.79527791958371,170103A310,39,P.S. TIPISHCA,"{""type"":""Polygon"",""coordinates"":[[[-69.35759799607206,-12.1805765376878],[-69.37045504218214,-12.182367013762478],[-69.38228915455497,-12.187595989246912],[-69.39215867342543,-12.195847423677584],[-69.39927806454455,-12.20646474787699],[-69.40308042264488,-12.218603050606852],[-69.40326265955237,-12.231296262464936],[-69.39980976082232,-12.243534011328109],[-69.39299613951646,-12.254342045381444],[-69.38336392987405,-12.262859823031146],[-69.37167990571388,-12.268409081339904],[-69.35887442995923,-12.270547903289788],[-69.34596729946608,-12.269105955792739],[-69.33398641864977,-12.26419807417857],[-69.3238858227712,-12.256215103650582],[-69.31646962508829,-12.245792732291994],[-69.31232797664693,-12.23376081405344],[-69.31179014638877,-12.221077239548688],[-69.31489843854796,-12.208751641311013],[-69.32140498353007,-12.19776502103855],[-69.33079160827889,-12.188991698212753],[-69.34231116100662,-12.183129781514115],[-69.35504697679508,-12.180645676525955],[-69.35759799607206,-12.1805765376878]]]}"
0000000000000000004e,1458.7874427123504,1474.7764736136967,1544.7046367251546,1840.8566426785587,1957.8799677658903,2057.3500765488525,2146.2821171708024,2327.974079148559,2355.372361949699,2437.708786961282,2025.3334298435016,2379.8300271579596,2887.911310080748,2997.9487566227294,2812.084671910865,3476.726641956158,3692.5730419887686,4000.2078074601714,4369.135599361777,4475.6621740362125,5109.278857046027,170204A201,56,C.S. HUEPETHUE,"{""type"":""Polygon"",""coordinates"":[[[-70.53421653194377,-12.952995399468856],[-70.54711228064447,-12.954785856038255],[-70.55898204833193,-12.960014779090805],[-70.56888136010089,-12.968266144518163],[-70.5760223156023,-12.978883404669672],[-70.57983627915398,-12.991021668291756],[-70.58001920991593,-13.003714878189081],[-70.57655600335866,-13.015952662855595],[-70.56972186308718,-13.026760759306654],[-70.56006054094307,-13.035278606474611],[-70.54834113155951,-13.040827919721698],[-70.53549683607739,-13.04296676487859],[-70.52255057432247,-13.041524801611676],[-70.51053339955983,-13.036616870174367],[-70.5004022605094,-13.028633831324706],[-70.49296370894791,-13.01821139447347],[-70.48880966312696,-13.006179434012017],[-70.48827035101904,-12.993495853727966],[-70.49138816006104,-12.981170287952954],[-70.49791443225688,-12.970183728251131],[-70.50732940692232,-12.961410475203326],[-70.51888367718983,-12.955548615720836],[-70.53165783461475,-12.953064537539124],[-70.53421653194377,-12.952995399468856]]]}"
0000000000000000004f,152.26393948075295,154.86678362706246,199.44184120373578,214.03697645523613,201.01535365619324,240.29140351480422,482.12009937295494,616.1548583513362,587.8393410039048,353.31382178340766,541.8970423973693,404.04153172782475,549.6356054143997,599.8052035097592,449.44232222050374,534.5395093361175,582.38756472625,617.6003187768164,660.5206343072562,754.5845523337268,776.8441703878271,170204A301,102,P.S. QUIMIRI,"{""type"":""Polygon"",""coordinates"":[[[-70.42697069250734,-13.043087077152677],[-70.43987112336322,-13.044877531439315],[-70.4517452044398,-13.050106448355601],[-70.46164812019346,-13.058357805707253],[-70.46879168403476,-13.068975058362957],[-70.47260705102437,-13.081113317408018],[-70.47279006521352,-13.09380652707577],[-70.46932561133319,-13.106044315932424],[-70.46248898875203,-13.116852419686142],[-70.45282414505625,-13.125370274990154],[-70.44110045560129,-13.130919594666969],[-70.42825146475629,-13.133058442539909],[-70.41530046996934,-13.131616477427357],[-70.40327890525339,-13.126708540158976],[-70.39314407164518,-13.11872549331329],[-70.38570281586462,-13.108303048797175],[-70.38154726998866,-13.096271083394262],[-70.3810077781248,-13.083587502433932],[-70.38412673793171,-13.071261940458248],[-70.39065539618377,-13.060275387845287],[-70.40007380022749,-13.051502142963855],[-70.41163227040188,-13.045640290177552],[-70.42441106630045,-13.043156215133076],[-70.42697069250734,-13.043087077152677]]]}"
00000000000000000006,8446.359435403609,8871.236373134454,8553.466989574974,10022.462256327928,9516.658809918996,13555.753223300326,12147.264207987215,13573.935588301083,12837.847909629774,8336.68184389102,10818.851002797117,8924.837068700304,12304.490921490611,11811.854390960016,13174.147396145116,13278.705925424221,14463.223116714147,14779.16635355764,14982.644137296218,15464.537407199103,16509.90614590828,170101A304,12,P.S. EL PRADO,"{""type"":""Polygon"",""coordinates"":[[[-69.19419869706961,-12.497846036741528],[-69.20707132896614,-12.499636504818612],[-69.21891980017796,-12.504865458804842],[-69.22880131739262,-12.513116864942727],[-69.23592939350743,-12.523734162881267],[-69.23973642624811,-12.53587244957631],[-69.23991894353061,-12.548565660630633],[-69.23646189433735,-12.560803424174013],[-69.22964000985374,-12.571611483811658],[-69.21999607564406,-12.580129289965114],[-69.20829780021761,-12.585678570799539],[-69.19547668971373,-12.587817402264688],[-69.18255379897815,-12.58637544830173],[-69.17055830084753,-12.581467546259216],[-69.16044540412523,-12.573484547718108],[-69.15302020419487,-12.563062149506257],[-69.1488735637069,-12.551030213955372],[-69.14833513759983,-12.538346637080807],[-69.15144726332387,-12.526021052153308],[-69.15796175351205,-12.515034456715943],[-69.16735979557684,-12.506261162500548],[-69.1788933295555,-12.500399269261763],[-69.19164458579799,-12.497915175264833],[-69.19419869706961,-12.497846036741528]]]}"
00000000000000000046,170.94087618285167,211.72341397846947,194.28067350852874,186.22762940348156,490.67326642093025,445.9874965997013,663.3508414820967,545.1588971041178,618.1655367976564,554.3367678652577,663.0085058988162,413.5899745559974,417.8646356624202,454.85548873895436,365.38597142660603,320.2587646661655,310.56185312738245,303.7391666264329,297.5518977279064,305.9698953364483,303.46847064844957,170203A301,65,P.S. SAN JOSE DE KARENE,"{""type"":""Polygon"",""coordinates"":[[[-70.54424505021298,-12.654975839662853],[-70.5571255614283,-12.656766303771832],[-70.56898129157071,-12.661995247091447],[-70.57886887420099,-12.670246639191467],[-70.58600134051096,-12.680863924100262],[-70.58981073594089,-12.693002202839313],[-70.58999339446255,-12.705695413494741],[-70.58653424672453,-12.717933184321861],[-70.57970818486096,-12.728741256653544],[-70.5700583237599,-12.737259076949627],[-70.55835284441493,-12.742808368960574],[-70.54552383078257,-12.744947205146898],[-70.5325929734951,-12.743505247975758],[-70.5205900864445,-12.738597335797344],[-70.51047097156876,-12.73061432335704],[-70.50304122069818,-12.720191911821527],[-70.49889205626339,-12.708159967680922],[-70.49835332845292,-12.695476389630633],[-70.50146739166209,-12.68315081130726],[-70.50798589802196,-12.67216422819224],[-70.51738971172948,-12.66339094817231],[-70.52893031371931,-12.65752906657343],[-70.5416893757947,-12.655044978029938],[-70.54424505021298,-12.654975839662853]]]}"
00000000000000000038,258.3111131715096,226.87241490395633,224.36911796906634,229.23116564999754,222.6983122512627,241.66914994722495,246.01923772932628,259.8035879575009,263.61036662157346,273.469840166725,231.20755090573965,278.222803154902,236.96771398020863,250.1305174484044,259.69963143568725,263.56189663499305,270.67440644227264,293.37692805094724,292.2286126048323,304.0229372501886,306.0048178988345,170104A307,27,P.S. VIRGENES DEL SOL,"{""type"":""Polygon"",""coordinates"":[[[-69.66358151035952,-12.778738189401246],[-69.67646830273661,-12.78052865038133],[-69.6883298194349,-12.785757585290202],[-69.6982222371045,-12.794008966321195],[-69.70535820293816,-12.804626240955848],[-69.70916948158235,-12.816764513421456],[-69.709352252466,-12.829457723762301],[-69.7058914316935,-12.841695500332722],[-69.6990620397587,-12.852503582673824],[-69.68940745409941,-12.861021414121579],[-69.6776962323399,-12.866570714945398],[-69.66486091899606,-12.868709554854453],[-69.65192371144659,-12.867267595153603],[-69.63991493452758,-12.862359674982864],[-69.62979086294087,-12.854376651582832],[-69.62235748424095,-12.843954229541424],[-69.61820630767937,-12.831922278627736],[-69.617667339143,-12.819238699650416],[-69.62078294660503,-12.806913126534527],[-69.62730465431596,-12.795926553135857],[-69.63671306885887,-12.787153284309223],[-69.6482593051948,-12.78129141188855],[-69.66102458984487,-12.778807327645154],[-69.66358151035952,-12.778738189401246]]]}"
0000000000000000003d,19.823844986425375,35.45710060303468,35.46466049456365,37.828034159726485,34.65308592707081,44.27012119606938,46.250233228786804,46.42384910857323,51.286806387408575,51.88517620041599,62.198897747879826,66.32833718729626,83.28218363208835,73.0064785552649,78.81459677029663,97.8167894722181,95.15269305298249,102.94585766758146,109.24427347471031,128.6262992895592,121.96058536922821,170201A303,92,P.S. MANSILLA,"{""type"":""Polygon"",""coordinates"":[[[-71.35286735344695,-12.704726030116149],[-71.36575038161297,-12.706516492967738],[-71.37760843051575,-12.711745432907376],[-71.38749795062876,-12.719996820559151],[-71.39463181926962,-12.730614101339139],[-71.39844196935664,-12.742752377557121],[-71.39862467292738,-12.755445588086136],[-71.39516485479494,-12.767683361221284],[-71.38833745852315,-12.778491437575394],[-71.3786857042051,-12.787009262352928],[-71.36697792375774,-12.79255855790545],[-71.3541463856965,-12.794697395587804],[-71.34121298372293,-12.793255437400067],[-71.32920773648057,-12.788347522009827],[-71.31908663535752,-12.780364505165208],[-71.31165543075933,-12.769942089407749],[-71.30750546004833,-12.757910142545281],[-71.30696663579826,-12.745226564122449],[-71.31008131783798,-12.732900987891776],[-71.31660110704803,-12.721914408681405],[-71.32600676439118,-12.71314113315966],[-71.33754962415028,-12.707279255249174],[-71.35031117970034,-12.704795168433739],[-71.35286735344695,-12.704726030116149]]]}"
00000000000000000049,153.6128066803202,180.15505634297568,173.15024533284574,161.92505012459532,301.0207100410196,386.38422780272856,583.4299759348673,488.17105322167555,337.8623386084119,266.98518359489447,413.93680685441205,163.66723060894228,153.11894448524447,198.73988454530328,185.18295384293742,162.44517963865377,165.62196104063221,170.47218591779392,158.79658677700698,163.5524788322694,159.34524771056945,170203A304,66,P.S. PUERTO LUZ,"{""type"":""Polygon"",""coordinates"":[[[-70.59614006827299,-12.70049434321643],[-70.60902288193418,-12.70228480617499],[-70.620880733223,-12.707513746402176],[-70.63077008821654,-12.71576513443238],[-70.6379038373462,-12.72638241556362],[-70.64171392311964,-12.738520691996081],[-70.64189662285239,-12.751213902535849],[-70.63843686185444,-12.763451675474645],[-70.63160957930629,-12.774259751486552],[-70.6219579863349,-12.782777575882832],[-70.61025040199505,-12.788326871134055],[-70.59741907907357,-12.790465708689137],[-70.58448589396615,-12.789023750587885],[-70.57248084786698,-12.784115835470889],[-70.56235991601883,-12.776132819000962],[-70.55492883531299,-12.765710403602684],[-70.55077893331675,-12.753678456971773],[-70.55024011728686,-12.740994878580636],[-70.55335474658871,-12.728669302171925],[-70.55987442647024,-12.717682722629371],[-70.56927992669205,-12.708909446724949],[-70.5808225940352,-12.703047568500676],[-70.59358393708118,-12.700563481538227],[-70.59614006827299,-12.70049434321643]]]}"
00000000000000000037,52.174404923329305,81.49128832496959,79.98657735026097,81.05005500872495,73.3347878893472,87.087133834995,80.16288919715464,83.58228349545242,83.42412391843135,79.89293785482543,99.51109329621836,107.75355930240526,232.7268820870451,212.45398011696994,185.47236886513141,205.27245821323527,221.08017876094166,231.91822947627503,252.07614804340477,263.7084850572307,280.0136423530092,170104A306,30,P.S. HORACIO CEVALLOS GAMEZ,"{""type"":""Polygon"",""coordinates"":[[[-69.74178522463485,-12.659015785217278],[-69.75466593983926,-12.660806249224168],[-69.76652185790846,-12.666035192269364],[-69.77640959756489,-12.674286584008229],[-69.78354217752944,-12.68490386858181],[-69.78735163412273,-12.697042147116171],[-69.78753429629666,-12.709735357761335],[-69.78407509422648,-12.721973128775847],[-69.77724892421425,-12.73278120143411],[-69.7675989096743,-12.741299022094042],[-69.75589324383215,-12.746848314392528],[-69.74306402560237,-12.748987150700316],[-69.73013296207566,-12.74754519344664],[-69.71812988373877,-12.742637281007458],[-69.70801060788425,-12.734654268209567],[-69.70058073919444,-12.724231856331272],[-69.69643150941468,-12.712199911969677],[-69.69589277378931,-12.699516333889143],[-69.69900688715362,-12.68719075573568],[-69.70552549748469,-12.676204172937675],[-69.7149294606125,-12.667430893282953],[-69.72647024558611,-12.661569011983536],[-69.73922950974797,-12.659084923580345],[-69.74178522463485,-12.659015785217278]]]}"
0000000000000000005f,82.44928492423438,138.23201364389826,187.3045642490005,155.35481081826285,106.56176021409347,153.59674589385233,151.8798161487553,316.03326675063533,229.98634750008495,157.99107635953627,318.1126377555704,247.07420083476478,214.47042120516545,181.25649615849795,179.6373143244825,220.4128085691737,236.39237251797053,253.01926152221495,254.61411056987873,252.48826793828502,259.7864327736967,170303A201,71,P.S. ALERTA,"{""type"":""Polygon"",""coordinates"":[[[-69.23396496026422,-11.61273677313779],[-69.24679518574143,-11.614527263479019],[-69.25860458811258,-11.619756277313048],[-69.26845345781017,-11.628007762213633],[-69.27555790032822,-11.638625133257987],[-69.27935221039534,-11.65076346459083],[-69.27953396142748,-11.663456677882051],[-69.27608820296497,-11.675694400557697],[-69.26928880145876,-11.686502388972794],[-69.2596767706567,-11.695020115776828],[-69.24801727562917,-11.700569333903946],[-69.2352387111294,-11.702708138880391],[-69.222358707974,-11.701266202917306],[-69.2104029865532,-11.696358357743515],[-69.20032356167822,-11.688375437185938],[-69.19292285610639,-11.677953113729103],[-69.18878979654248,-11.665921226373289],[-69.18825298844004,-11.653237656096515],[-69.19135467990505,-11.640912034116234],[-69.19784754916667,-11.629925369542235],[-69.2072145243501,-11.621151995680007],[-69.21871001663118,-11.615290037132514],[-69.2314192617875,-11.612805912537596],[-69.23396496026422,-11.61273677313779]]]}"
0000000000000000003b,74.98848838686351,115.86470264564907,123.57436638609052,126.90025245796737,115.07235306898932,137.6815731693698,124.78303535594516,129.4614846755568,136.42782413248236,145.6497567517081,152.66556871517693,156.06054953925283,199.34405662628868,186.92668167339338,153.1030232699587,134.66119884943555,188.2507111127398,208.87709747575872,219.60020049650439,239.8139142237785,230.83539570806653,170201A301,90,P.S. GAMITANA,"{""type"":""Polygon"",""coordinates"":[[[-71.34953194585898,-12.84335502276673],[-71.36242204399717,-12.84514548211199],[-71.37428660612906,-12.850374412626305],[-71.38418156842316,-12.858625787873796],[-71.39131937597513,-12.86924305714027],[-71.39513164566341,-12.881381326328027],[-71.39531447560347,-12.894074536504494],[-71.39185277426967,-12.906312316075741],[-71.38502162973063,-12.917120403646708],[-71.3753645576114,-12.925638240921156],[-71.36365031374912,-12.931187546349657],[-71.35081168503046,-12.933326388203822],[-71.33787113550461,-12.931884427181211],[-71.32585925888647,-12.926976502834519],[-71.31573257866964,-12.918993473708081],[-71.30829729066761,-12.908571046177405],[-71.3041450550901,-12.896539091724827],[-71.30360595978524,-12.88385551226316],[-71.30672237989637,-12.871529941868163],[-71.31324577239388,-12.86054337354623],[-71.32265660829445,-12.851770110568031],[-71.33420580995134,-12.845908242942906],[-71.34697436952607,-12.843424160946277],[-71.34953194585898,-12.84335502276673]]]}"
00000000000000000005,458.5073257130149,535.5467173846911,534.9607968249012,467.34563832020814,898.216779913417,626.6328769118686,479.9411419507697,398.78517461287623,574.126193374337,377.7484856952493,328.7811722821025,363.2848287078827,671.1403057253682,611.4304230575467,517.885273248936,533.8311585316469,527.187956117386,556.9448556753496,660.6119253060979,671.3391539094051,676.3044473958876,170101A303,3,P.S. TRES ISLAS,"{""type"":""Polygon"",""coordinates"":[[[-69.37057843923864,-12.503098857782485],[-69.38345133281977,-12.504889325726994],[-69.39530004511327,-12.51011827935685],[-69.40518176377297,-12.518369685025728],[-69.4123099856979,-12.528986982528945],[-69.41611709691301,-12.54112526895818],[-69.41629961889157,-12.553818479999176],[-69.41284250000544,-12.566056243785908],[-69.40602047678415,-12.57686430384766],[-69.39637634572881,-12.585382110473622],[-69.38467783104113,-12.590931391681455],[-69.37185645805205,-12.593070223304338],[-69.35893330272464,-12.591628269234196],[-69.34693755918804,-12.58672036685304],[-69.33682445594604,-12.57873736784756],[-69.32939910487075,-12.568314969190565],[-69.32525238056105,-12.556283033352695],[-69.32471394443891,-12.54359945643885],[-69.3278261345157,-12.531273871731996],[-69.3343407580924,-12.520287276706322],[-69.34373899184594,-12.511513982965198],[-69.35527276056588,-12.505652090115298],[-69.36802427605251,-12.50316799630057],[-69.37057843923864,-12.503098857782485]]]}"
00000000000000000008,23901.827185263428,22430.70073615354,24143.425192240506,26598.936947012025,27787.086705859907,28894.90451878291,30503.780079516626,31969.36470139582,35054.326098642094,38210.53807028483,38380.04205761757,39418.12674029487,41005.95754711196,40420.70323733389,45182.95634314971,45084.669130238115,50052.227637079166,50933.810788883144,52233.941049960005,53379.15342340586,57482.60336708856,170101A306,19,P.S. LA JOYA,"{""type"":""Polygon"",""coordinates"":[[[-69.21038969299465,-12.558182133095706],[-69.22326533786914,-12.559972599649656],[-69.23511658483673,-12.565201549541568],[-69.2450004214319,-12.573452950291104],[-69.25213017635181,-12.584070243228261],[-69.25593811260518,-12.596208526869448],[-69.25612068393482,-12.608901737770667],[-69.25266283230052,-12.621139504109872],[-69.24583935042355,-12.631947568620044],[-69.23619314979474,-12.640465380202054],[-69.22449211960031,-12.646014665326513],[-69.21166798694155,-12.64815349860385],[-69.19874204979706,-12.646711543409458],[-69.18674372615163,-12.641803637476345],[-69.1766284516288,-12.633820633600124],[-69.16920151145354,-12.623398230274066],[-69.16505390585044,-12.611366291426066],[-69.16451536441124,-12.598682714100201],[-69.16762823105408,-12.586357131707649],[-69.17414425702631,-12.575370541000137],[-69.1835445061384,-12.566597252233583],[-69.1950807428695,-12.560735363462706],[-69.20783498399065,-12.558251271559051],[-69.21038969299465,-12.558182133095706]]]}"
00000000000000000039,52.657093816091724,52.373708174248044,54.870995491607964,57.61471482303505,60.46588583583483,63.23785158956931,60.84961094263687,64.71618667055176,68.37081706809505,64.89326540371587,68.11182599542114,76.17983092923703,108.01620092748425,91.64238906179317,98.81039479007099,86.92603207785717,97.26289757566121,96.68133350760836,101.97402169888333,109.42304601147403,122.54476283323024,170104A308,28,P.S. VUELTA GRANDE,"{""type"":""Polygon"",""coordinates"":[[[-69.90289254569585,-12.59024306966998],[-69.91576979796861,-12.592033535414288],[-69.92762252577413,-12.59726248312981],[-69.9375075997279,-12.605513881015098],[-69.94463825025807,-12.616131171293697],[-69.94844666850625,-12.628269453311567],[-69.94862926864992,-12.640962664131392],[-69.94517098890844,-12.653200431956755],[-69.93834665483676,-12.664008499056985],[-69.92869924510838,-12.672526313524623],[-69.91699674529745,-12.678075600929509],[-69.90417100038144,-12.680214435170146],[-69.89124343804116,-12.67877247932116],[-69.87924360703842,-12.673864571319944],[-69.86912706399778,-12.66588156460777],[-69.86169919542057,-12.655459158563184],[-69.85755107492723,-12.64342721796256],[-69.85701247194076,-12.630743640396805],[-69.86012573383583,-12.618418059351741],[-69.8666425791168,-12.607431471158446],[-69.87604400565722,-12.598658185288299],[-69.88758168427832,-12.5927962988924],[-69.9003375178065,-12.590312208101448],[-69.90289254569585,-12.59024306966998]]]}"
00000000000000000041,9.333412473724342,11.382631105390445,14.938494702648168,16.839688538409334,18.805730253295035,20.698318856554202,20.608107896996493,21.044495668354912,26.010025196978088,25.049557176915304,32.14906322723709,28.384979198234817,28.777590292979788,29.093770905517438,29.65049368431197,32.52732341028934,32.3779700913786,35.8028699897184,39.91512997818237,43.816116287183064,42.64398932931305,170201A307,93,P.S. SHIPITIARI,"{""type"":""Polygon"",""coordinates"":[[[-71.17161381382648,-12.446713524961663],[-71.18448390461452,-12.44850399432899],[-71.19633003477973,-12.453732951783493],[-71.20620959583572,-12.461984362485824],[-71.21333625603218,-12.47260166466101],[-71.21714252671981,-12.48473995394295],[-71.21732499838178,-12.49743316512696],[-71.21386862593499,-12.50967092630201],[-71.20704808867549,-12.52047898181216],[-71.19740606596642,-12.52899678336712],[-71.185710113933,-12.53454606056749],[-71.17289155234833,-12.536684890497538],[-71.15997123098887,-12.535242937577728],[-71.14797811592226,-12.530335038830911],[-71.13786722464364,-12.522352044809148],[-71.13044349242213,-12.51192965092951],[-71.12629766588219,-12.499897718171598],[-71.12575933700911,-12.487214141679337],[-71.12887083780959,-12.474888554604503],[-71.13538403269966,-12.463901955160507],[-71.14478021334338,-12.455128656329427],[-71.15631146784322,-12.449266759305893],[-71.16906020667474,-12.446782663535764],[-71.17161381382648,-12.446713524961663]]]}"
