"biannual_date","key","biannual_cases_C","biannual_cases_CP","onekm","twokm","threekm","fourkm","fivekm","tenkm","fifteenkm","twentykm","thirtykm","fortykm","population","urban","ag","all_cutoffs","clust","mean_temp","sum_precip","mean_temp_centered","mean_temp_centered_sq","sum_precip_centered","sum_precip_centered_sq"
2002-10-01,56,7,7,"0","0","0","0","0","0","0","0","1","1",2262.45502783781,0.528229330688477,6.89541255192877,6,55,297.043705270966,0.76743282126257,-0.454413572009287,0.206491694426239,0.40810243412326,0.16654759673733
2002-10-01,57,0,0,"0","0","0","0","0","0","0","0","1","1",658.056065691065,0,23.8552985884215,6,54,297.756338268065,0.635513117794613,0.258219425088953,0.0666772714932694,0.276182730655303,0.0762769007122196
2002-10-01,58,1,1,"0","0","0","0","0","0","0","0","1","1",429.649808354254,0,6.99195668145368,6,57,296.994836046023,0.543929041285681,-0.503282796952476,0.253293573708307,0.184598654146371,0.0340766631126516
2002-10-01,59,0,0,"0","0","0","0","0","0","0","1","1","1",478.877863138715,0.528229330688477,8.41282599003198,5,55,297.062945027627,0.735006663261366,-0.435173815348378,0.189376249564864,0.375676276122056,0.141132664440936
2002-10-01,60,0,0,"0","0","0","0","1","1","1","1","1","1",181.972487148003,0.399755138075405,14.3382671250348,2,56,296.327158788728,0.730797934506182,-1.17096005424719,1.37114744864258,0.371467547366872,0.137988138746759
2002-10-01,61,0,0,"0","0","0","0","0","1","1","1","1","1",247.454833694687,0,11.3716314226864,3,56,296.798200439371,0.814050113510924,-0.699918403604272,0.489885771703953,0.454719726371614,0.206770029551476
2002-10-01,62,9,9,"0","0","0","0","0","0","0","0","0","1",1128.95121718011,0.16847771484375,7.81487900853597,7,49,297.993175308199,0.478845268464308,0.495056465222888,0.24508090375898,0.119514881324999,0.0142838068581286
2002-10-01,63,1,1,"0","0","0","0","0","1","1","1","1","1",526.647983015675,0.0331344777832031,4.06458141476309,3,19,297.635778514617,0.750146575299417,0.137659671640904,0.0189501851962815,0.390816188160108,0.152737292927997
2002-10-01,64,1,1,"0","0","0","0","0","0","0","0","1","1",1281.20337408486,0,11.0527661503667,6,54,297.853796988303,0.612462473677369,0.355678145327431,0.126506943063561,0.25313208653806,0.0640758532351118
2002-10-01,65,1,1,"0","0","0","0","0","0","0","0","0","1",186.45221514814,0.0287993586425781,6.5046214450796,7,50,297.938381504182,0.624540353084396,0.440262661206646,0.193831210852758,0.265209965945087,0.070336326036594
2002-10-01,66,1,1,"0","0","0","0","0","0","0","0","0","1",410.525047944223,0.0383905824584961,4.10394139094263,7,52,297.830957494532,0.516531524360326,0.332838651556131,0.110781567969703,0.157201137221016,0.0247121975435809
2002-10-01,67,1,1,"0","0","0","0","0","0","0","0","0","1",1648.08877837799,0.02444566796875,3.97517993624029,7,32,298.06009747646,0.488937002572111,0.561978633484728,0.315819984493362,0.129606615432802,0.0167978747639462
2002-10-01,68,0,0,"0","0","0","0","0","0","0","0","0","1",907.1899596897,0.00960213006591797,3.93044678272275,7,51,298.01715170623,0.603962534022957,0.51903286325404,0.269395113137687,0.244632146883647,0.0598448872889024
2002-10-01,69,0,0,"0","0","0","0","0","0","0","0","0","1",707.665822502899,0,1.68184752350595,7,53,298.110711551351,0.567201987582979,0.612592708375814,0.375269826355215,0.207871600443669,0.0432106022710124
2002-10-01,70,7,7,"1","1","1","1","1","1","1","1","1","1",995.10218316226,1.78862983984374,34.1482833857043,1,61,298.268271911256,0.415786364645435,0.770153068280479,0.593135748581836,0.0564559775061251,0.0031872773961721
2002-10-01,71,1,1,"1","1","1","1","1","1","1","1","1","1",793.12551297153,0.381941180541992,11.3924475823288,1,66,298.24108171381,0.314282143706346,0.742962870833821,0.551993827437634,-0.0450482434329632,0.00202934423639551
2002-10-01,72,0,0,"1","1","1","1","1","1","1","1","1","1",195.317779161444,0.107701077392578,5.98267343850671,1,68,298.261340003835,0.44478222084792,0.763221160859473,0.582506540383682,0.0854518337086101,0.00730201588416395
2002-10-01,73,0,0,"1","1","1","1","1","1","1","1","1","1",166.136403117881,0.166560702880859,16.6581369309886,1,69,298.319469006753,0.336349743024716,0.821350163776913,0.674616091536361,-0.0229806441145938,0.000528110003921613
2002-10-01,74,0,0,"1","1","1","1","1","1","1","1","1","1",393.200907686521,2.22255662097169,29.9368004930276,1,58,298.342311342604,0.147398282635334,0.844192499628207,0.71266097642852,-0.211932104503975,0.0449152169194839
2002-10-01,75,0,0,"0","0","0","0","0","0","0","1","1","1",89.1897251457024,0,2.50391416052126,5,59,298.275670062416,0.379748437774438,0.777551219440682,0.604585898853691,0.0204180506351285,0.00041689679173867
2002-10-01,76,0,0,"1","1","1","1","1","1","1","1","1","1",86.1239066840662,0.0877955924072265,13.5404042588488,1,60,298.317035715605,0.334680681197991,0.818916872629586,0.670624844277422,-0.0246497059413184,0.000607608002993469
2002-10-01,77,0,0,"0","0","0","0","1","1","1","1","1","1",68.6178369074385,0.670600719422584,22.1656213943874,2,61,298.261393561014,0.330249020872309,0.763274718037849,0.582588295195757,-0.0290813662670005,0.000845725863955436
2002-10-01,78,1,1,"1","1","1","1","1","1","1","1","1","1",2199.51414351852,1.78862983984374,38.3139343753669,1,61,298.268271911256,0.38207395670121,0.770153068280479,0.593135748581836,0.0227435695619005,0.000517269956417009
2002-10-01,79,0,0,"1","1","1","1","1","1","1","1","1","1",223.163888504239,0.229859120178223,12.3217957993089,1,62,298.127071175695,0.334020080114627,0.62895233271928,0.395581036833023,-0.0253103070246822,0.000640611641683679
2002-10-01,80,0,0,"0","0","0","1","1","1","1","1","1","1",171.354911661577,0.0166607393188477,27.9454722301206,2,63,298.232424881792,0.352560041352161,0.734306038816669,0.539205358642628,-0.0067703457871488,4.58375820775635e-05
2002-10-01,81,0,0,"1","1","1","1","1","1","1","1","1","1",190.850239325821,0,19.4052509492725,1,64,298.293124245556,0.382444862030016,0.795005402579875,0.632033590131189,0.0231144748907063,0.000534278949473091
2002-10-01,82,1,1,"0","0","0","0","0","0","1","1","1","1",449.250251469567,0.0955927331542969,8.37089662969749,4,65,298.175876791719,0.312366653985208,0.677757948742851,0.459355837084117,-0.0469637331541015,0.00220559223176965
2002-10-01,83,1,1,"1","1","1","1","1","1","1","1","1","1",120.743629055715,0.118171850463867,11.3583218091404,1,67,298.312364933888,0.359672890461868,0.814246090911865,0.662996696565254,0.000342503322557974,1.17308525963252e-07
2002-10-01,84,0,0,"0","0","0","1","1","1","1","1","1","1",318.167268405437,0.194270698345109,13.6009628961166,2,25,298.326551818254,0.381164767844338,0.828432975277906,0.686301194527803,0.0218343807050287,0.000476740180772129
2002-10-01,85,1,1,"0","0","0","1","1","1","1","1","1","1",48.0315663289713,0.0980402916870117,7.21414727052813,2,67,298.302125842119,0.390519772734618,0.804006999143382,0.646427254671547,0.0311893855953086,0.000972777773812847
2002-10-01,86,0,0,"0","0","0","0","0","0","1","1","1","1",82.182445963942,0.0218819533691406,7.25044341582673,4,70,298.346905996963,0.329346833836551,0.848787153987018,0.720439632773383,-0.0299835533027585,0.000899013468659359
2002-10-01,87,0,0,"0","1","1","1","1","1","1","1","1","1",1397.55729004973,1.78862983984374,33.8255951348266,2,61,298.268271911256,0.415786364645435,0.770153068280479,0.593135748581836,0.0564559775061251,0.0031872773961721
2002-10-01,88,5,5,"0","0","0","0","0","0","0","0","0","0",717.846866842297,0.332310476745605,4.51836721761332,0,40,294.620895952659,1.16768680013129,-2.87722289031666,8.27841156056215,0.80835641299198,0.65344009042526
2002-10-01,89,2,2,"0","0","0","0","0","0","0","0","0","0",225.902983053761,0.0192010375366211,1.69327239450851,0,43,296.142173868628,0.72644371160041,-1.35594497434738,1.83858677345792,0.367113324461101,0.134772192996882
2002-10-01,90,2,2,"0","0","0","0","0","0","0","0","0","0",317.142252241753,0.0139525092773437,3.35820020137629,0,40,294.086247907553,1.06580378690858,-3.41187093542237,11.6408632799799,0.706473399769272,0.499104664581554
2002-10-01,91,9,9,"0","0","0","0","0","0","0","0","0","0",206.837369837049,0.00523723974609375,2.9844732786104,0,41,296.951528890859,0.745357586794518,-0.54658995211696,0.298760575755221,0.386027199655208,0.149016998873642
2002-10-01,92,3,3,"0","0","0","0","0","0","0","0","0","0",132.691121457828,0,3.30300652791916,0,42,295.236871938324,1.04789907000198,-2.26124690465116,5.11323756379445,0.688568682862666,0.474126831019226
2002-10-01,93,0,0,"0","0","0","0","0","0","0","0","0","0",16.8396885384093,0,1.5683642301035,0,45,297.363272733638,0.554319115921291,-0.134846109337275,0.0181834732034003,0.194988728781981,0.0380206043520129
2002-10-01,94,16,16,"0","0","0","0","0","0","0","0","0","0",232.557703136295,0,1.1188993773617,0,43,295.792384008785,0.900189254010128,-1.70573483419048,2.90953132457082,0.540858866870818,0.292528313872786
2002-10-01,95,0,0,"0","0","0","0","0","0","0","0","0","0",364.22615663121,0,2.08685597545835,0,48,298.03993322883,0.490275649873353,0.541814385854821,0.293562828719236,0.130945262734043,0.0171466618324875
2002-10-01,96,2,2,"0","0","0","0","0","0","0","0","0","0",212.793024148371,0,1.95492339910889,0,44,297.940789844914,0.532687351339457,0.442671001938777,0.195957615957481,0.173356964200147,0.0300526370366912
2002-10-01,97,0,0,"0","0","0","0","0","0","0","0","0","0",216.632687320061,0,1.56674934106158,0,46,297.784827408426,0.410972082941105,0.286708565449942,0.0822018015023636,0.0516416958017955,0.00266686474528518
2002-10-01,98,0,0,"0","0","0","0","0","0","0","0","0","0",233.263306631309,0,1.0515360401001,0,47,297.3044689487,0.371862632622621,-0.193649894275779,0.0375002815530205,0.0125322454833116,0.000157057176853984
2002-10-01,99,7,7,"1","1","1","1","1","1","1","1","1","1",5150.68957711687,12.2535287798521,33.1641222792463,1,1,298.587674506103,0.49303932318627,1.08955566312761,1.18713154305345,0.13370893604696,0.0178780795788101
2002-10-01,100,9,9,"1","1","1","1","1","1","1","1","1","1",9184.18386873019,12.5815838548097,32.9956570966623,1,1,298.588738894312,0.429735387019217,1.09062005133609,1.18945209637633,0.070404999879907,0.0049568640080897
2002-10-01,101,0,0,"0","1","1","1","1","1","1","1","1","1",27224.2153864567,13.1456823048697,36.135120680419,2,1,298.588724627522,0.534978138026141,1.09060578454603,1.18942097728526,0.175647750886832,0.0308521323916024
2002-10-01,102,0,0,"0","0","0","0","0","1","1","1","1","1",104.80313716528,0,7.06166322509361,3,56,296.118462996706,0.804641839366036,-1.37965584626954,1.90345025414573,0.445311452226727,0.198302289484276
2002-10-01,103,1,1,"0","0","0","0","0","0","0","0","0","1",164.912415750159,0.0148387349243164,2.80721088527328,7,32,298.021724337604,0.547062398086685,0.52360549462793,0.274162714004559,0.187732010947375,0.0352433079343455
2002-10-01,104,0,0,"0","0","0","0","0","1","1","1","1","1",180.194064761266,0,2.93206728053721,3,71,298.303920448388,0.43892407940268,0.805801605411887,0.649316227284374,0.0795936922633701,0.00633515584811606
2002-10-01,105,3,3,"1","1","1","1","1","1","1","1","1","1",27449.1409727575,12.630482556552,33.0884507502332,1,1,298.588728359762,0.548531597208028,1.09060951678646,1.18942911810519,0.189201210068718,0.0357970978914672
2002-10-01,106,0,0,"1","1","1","1","1","1","1","1","1","1",27449.1409727575,12.630482556552,33.0884507502332,1,1,298.588728359762,0.548531597208028,1.09060951678646,1.18942911810519,0.189201210068718,0.0357970978914672
2003-04-01,1,11,11,"1","1","1","1","1","1","1","1","1","1",8507.7056505619,12.630482556552,31.2530965209963,1,1,297.411821398621,0.158045512617051,-0.0862974443546136,0.00744724890213763,-0.201284874522258,0.0405156007114413
2003-04-01,2,1,1,"1","1","1","1","1","1","1","1","1","1",258.657436337337,12.4887747252128,31.0252613066263,1,1,297.412059332994,0.158321246917758,-0.0860595099812826,0.00740623925821849,-0.201009140221551,0.0404046744526073
2003-04-01,3,1,1,"0","0","0","0","0","0","1","1","1","1",1579.88821328162,0,11.2185357867313,4,4,297.313843854134,0.174602511297503,-0.184274988841651,0.0339572715125905,-0.184727875841807,0.034124388113026
2003-04-01,4,2,2,"1","1","1","1","1","1","1","1","1","1",776.785175521013,10.6350133469222,27.7971409748379,1,1,297.401136479324,0.155107249647044,-0.0969823636521028,0.00940557885954871,-0.204223137492266,0.041707089887185
2003-04-01,5,0,0,"0","0","0","0","0","0","0","0","0","1",192.851311122699,0,1.54020489416503,7,27,297.556232263253,0.108387040898979,0.0581134202772091,0.00337716961631554,-0.250943346240331,0.0629725630222947
2003-04-01,6,0,0,"0","0","0","0","0","0","0","0","0","1",569.230631699061,0,1.90774836028311,7,6,297.55807457832,0.133555141917712,0.059955735344488,0.00359469020069828,-0.225775245221598,0.0509744613548727
2003-04-01,7,0,0,"0","0","0","0","0","0","0","0","0","0",88.4182518479646,0,0.951901469970705,0,2,297.545668893447,0.0835454827557595,0.0475500504715569,0.00226100729984761,-0.27578490438355,0.0760573134858439
2003-04-01,8,0,0,"0","0","0","0","0","0","0","0","0","0",396.597058489721,0,0.495035764160157,0,7,297.490640668516,0.099149742275287,-0.00747817445989085,5.59230932525638e-05,-0.260180644864023,0.0676939679618587
2003-04-01,9,0,0,"1","1","1","1","1","1","1","1","1","1",752.922849973722,11.8722389002418,29.5104843926075,1,1,297.408943088308,0.143917525359638,-0.089175754667508,0.00795231522051958,-0.215412861779672,0.0464027010201079
2003-04-01,10,0,0,"0","0","1","1","1","1","1","1","1","1",1081.26496286457,1.11617645565688,36.2005528923857,2,3,297.393082650245,0.138304992942827,-0.105036192730608,0.0110326017833415,-0.221025394196483,0.0488522248797107
2003-04-01,11,0,0,"0","0","0","0","0","1","1","1","1","1",1041.5791826824,0.694487079673617,26.0606300754282,3,3,297.390172783363,0.118934720966396,-0.107946059612857,0.0116523517859425,-0.240395666172914,0.0577900763147191
2003-04-01,12,1,1,"0","0","0","1","1","1","1","1","1","1",544.602215501784,3.3460097773387,30.2336508687051,2,3,297.397709901415,0.122103698675773,-0.100408941560204,0.0100819555452404,-0.237226688463536,0.0562765017193758
2003-04-01,13,0,0,"1","1","1","1","1","1","1","1","1","1",633.081027501486,11.3879796114751,27.5495761612474,1,1,297.408112599713,0.113881533513109,-0.0900062432627919,0.00810112382628088,-0.245448853626201,0.0602451397464161
2003-04-01,14,4,4,"0","1","1","1","1","1","1","1","1","1",5405.52152488066,12.9853996984716,33.1638366091641,2,1,297.41209894497,0.122146366842552,-0.0860198980051905,0.00739942285282338,-0.237184020296758,0.0562562594841329
2003-04-01,15,0,0,"0","0","0","0","1","1","1","1","1","1",225.733405039477,7.87466226301226,31.4255574931626,2,1,297.41209894497,0.130155964668293,-0.0860198980051905,0.00739942285282338,-0.229174422471017,0.0525209159149241
2003-04-01,16,0,0,"0","0","0","0","1","1","1","1","1","1",172.42932427733,0.331360993626014,33.2773652388279,2,11,297.368128671857,0.131189900591992,-0.129990171119005,0.0168974445875481,-0.228140486547318,0.0520480816020469
2003-04-01,17,0,0,"1","1","1","1","1","1","1","1","1","1",681.354784200906,0,49.6130063513148,1,10,297.323809688208,0.172801079250595,-0.17430915476757,0.0303836814357848,-0.186529307888714,0.0347931827014428
2003-04-01,18,0,0,"1","1","1","1","1","1","1","1","1","1",362.085866753255,0,46.5469427456777,1,8,297.361479239789,0.136280914455799,-0.13663960318712,0.0186703811591337,-0.223049472683511,0.0497510672643923
2003-04-01,19,3,3,"0","1","1","1","1","1","1","1","1","1",1821.73351922682,12.7660543447615,33.5398721006445,2,1,297.41209894497,0.136163163037599,-0.0860198980051905,0.00739942285282338,-0.223167224101711,0.0498036099132633
2003-04-01,20,0,0,"0","0","0","0","0","0","1","1","1","1",1167.13034992857,0.000872569580078125,13.5768800698691,4,11,297.359017654691,0.141548119461237,-0.139101188284599,0.0193491405821874,-0.217782267678072,0.0474291161150035
2003-04-01,21,0,0,"0","0","0","0","0","0","1","1","1","1",294.554909850541,0,15.456587742461,4,5,297.312520159155,0.124852241443383,-0.185598683820672,0.0344468714359657,-0.234478145695927,0.0549800008090002
2003-04-01,22,0,0,"0","0","0","0","0","1","1","1","1","1",375.931146476176,0,26.4778766338961,3,5,297.352602053262,0.145575336261028,-0.14551678971327,0.0211751360884559,-0.213755050878281,0.0456912217759766
2003-04-01,23,3,3,"0","0","0","0","0","1","1","1","1","1",1882.55655406978,0.276616881530762,12.9296234132119,3,35,297.186225449483,0.155263132068691,-0.311893393492198,0.0972774889040793,-0.204067255070619,0.0416434445920571
2003-04-01,24,0,0,"1","1","1","1","1","1","1","1","1","1",549.561112898021,0,36.1988153870775,1,10,297.293240669291,0.148787625873856,-0.204878173684847,0.0419750660524383,-0.210542761265453,0.0443282543212817
2003-04-01,25,0,0,"0","0","0","0","0","1","1","1","1","1",211.486663385225,0,4.13897019489987,3,37,297.178594376595,0.182397253122729,-0.319524466380869,0.102095884615979,-0.176933134016581,0.0313053339129293
2003-04-01,26,0,0,"0","0","0","0","0","0","1","1","1","1",66.0529086072242,0,3.47356660623922,4,22,297.15045495854,0.147556560049601,-0.347663884435576,0.120870176540834,-0.211773827089709,0.0448481538402218
2003-04-01,27,0,0,"1","1","1","1","1","1","1","1","1","1",621.129897333798,0,14.03844798578,1,38,297.106187722523,0.176697388153531,-0.39193112045217,0.153610003178894,-0.182632998985779,0.0333548123185394
2003-04-01,28,0,0,"0","0","0","0","0","0","0","0","1","1",220.082951208922,0,0.887746777416512,6,39,297.040838837778,0.215261542742576,-0.45728000519739,0.209105003153325,-0.144068844396734,0.0207558319258103
2003-04-01,29,0,0,"0","0","0","0","0","0","1","1","1","1",277.348816577872,0,4.05098512292023,4,37,297.160598712171,0.163885902073607,-0.337520130804876,0.113919838698541,-0.195444485065702,0.0381985467425975
2003-04-01,30,0,0,"0","0","0","0","0","0","0","1","1","1",358.112621544457,0,3.51711743156521,5,22,297.148592848667,0.162571526482395,-0.349525994308181,0.122168420697122,-0.196758860656915,0.0387140492470072
2003-04-01,31,0,0,"0","0","0","0","0","0","0","0","1","1",520.948720383977,0.102998569091797,1.73543349063002,6,36,297.089556902622,0.176059991151248,-0.408561940353877,0.166922859105725,-0.183270395988061,0.0335880380456208
2003-04-01,32,0,0,"0","0","0","0","0","0","0","1","1","1",160.525867495992,0,3.49488417999626,5,22,297.136086140568,0.199167471132443,-0.362032702407987,0.13106767761283,-0.160162916006867,0.0256521596638227
2003-04-01,34,3,3,"1","1","1","1","1","1","1","1","1","1",606.456260124108,0.341752917663574,19.7170973050947,1,24,297.242351752342,0.117687498420127,-0.255767090634095,0.0654168046514291,-0.241642888719183,0.0583912856685514
2003-04-01,35,0,0,"0","0","0","0","0","0","0","0","0","1",177.868886728232,0,0.18906181680621,7,29,297.16352208141,0.156105358347421,-0.334596761565763,0.111954992850296,-0.203225028791888,0.0413004123274638
2003-04-01,36,0,0,"0","0","0","0","0","0","0","0","0","1",159.191506158314,0,0.117251562683105,7,34,297.078192421698,0.152190967437333,-0.419926421277808,0.176338199287187,-0.207139419701976,0.0429067391944715
2003-04-01,37,3,3,"1","1","1","1","1","1","1","1","1","1",970.466574404277,0.369942427185058,20.4723098082263,1,26,297.202497860947,0.106788198818406,-0.295620982028652,0.0873917650155844,-0.252542188320904,0.063777556881911
2003-04-01,38,4,4,"1","1","1","1","1","1","1","1","1","1",1042.0612257842,0.432327915527344,16.1497196667204,1,25,297.229857384235,0.146587770306845,-0.26826145874071,0.0719642102456937,-0.212742616832464,0.0452594210167247
2003-04-01,39,0,0,"0","0","0","0","0","0","0","0","1","1",215.453037921809,0,0.786280539378685,6,31,297.28449827873,0.120107236991151,-0.213620564245218,0.0456337454684454,-0.239223150148158,0.0572277155668083
2003-04-01,40,0,0,"0","0","0","0","0","0","0","1","1","1",79.0373382972185,0,0.324702596036066,5,33,297.388888760393,0.145628442366502,-0.109230082582428,0.0119312109409641,-0.213701944772807,0.0456685211996801
2003-04-01,41,0,0,"1","1","1","1","1","1","1","1","1","1",626.471358723358,0.179986112121582,34.7228385239658,1,30,297.33739069111,0.118411993664087,-0.160728151865442,0.0258335388020805,-0.240918393475222,0.0580416723146821
2003-04-01,42,0,0,"0","0","0","0","0","0","1","1","1","1",261.137588465196,0,6.38171634849258,4,28,297.275249871941,0.10561894694436,-0.222868971035098,0.0496705782502432,-0.253711440194949,0.0643694948857954
2003-04-01,43,0,0,"0","0","0","0","0","0","0","0","0","0",120.45254693383,0,0.0770732785644531,0,12,296.959988770706,0.131241710407959,-0.538130072270008,0.289583974681324,-0.22808867673135,0.0520244444530584
2003-04-01,44,3,3,"0","0","0","0","0","0","1","1","1","1",600.175052289125,0,10.1113241110333,4,9,297.268295385293,0.132902172406588,-0.22982345768304,0.0528188217013879,-0.226428214732722,0.0512697364270475
2003-04-01,45,6,6,"1","1","1","1","1","1","1","1","1","1",2239.55340103702,0.53672887713623,11.7129437895059,1,13,294.690857616775,0.303916964655239,-2.80726122620018,7.88071559212695,-0.055413422484071,0.00307064739139815
2003-04-01,46,1,1,"0","0","0","0","0","0","1","1","1","1",227.522952654866,0.0270098348999024,1.30831367639424,4,16,295.267826954305,0.247358532612128,-2.23029188867059,4.97420190866984,-0.111971854527181,0.0125376962062562
2003-04-01,47,0,0,"1","1","1","1","1","1","1","1","1","1",187.478718711933,0.0104526035766602,1.33846266512738,1,17,293.640387722971,0.230091392693947,-3.85773112000442,14.8820893942505,-0.129238994445363,0.0167027176852486
2003-04-01,48,1,1,"1","1","1","1","1","1","1","1","1","1",354.646979312456,0.0793434346313476,8.2186689543315,1,19,296.428725986184,0.256061571415142,-1.06939285679118,1.14360108215601,-0.103268815724168,0.0106644483010721
2003-04-01,49,0,0,"1","1","1","1","1","1","1","1","1","1",210.99017309737,0,10.6410388836182,1,14,296.687932960848,0.227232893156144,-0.81018588212811,0.656401163599703,-0.132097493983166,0.0174497479166325
2003-04-01,50,0,0,"1","1","1","1","1","1","1","1","1","1",146.37587858817,0,8.67013901095782,1,23,296.754316926088,0.241713358549095,-0.743801916887662,0.553241291565761,-0.117617028590215,0.0138337654143914
2003-04-01,51,1,1,"0","0","0","0","0","1","1","1","1","1",188.429095332267,0,1.55891670875794,3,18,296.972794596159,0.143171066041145,-0.525324246816808,0.275965564293647,-0.216159321098165,0.0467248520976194
2003-04-01,52,0,0,"1","1","1","1","1","1","1","1","1","1",65.2312119783406,0,5.68085592162889,1,20,296.704551320256,0.16049339547234,-0.793567522719854,0.629749413115727,-0.198836991666969,0.0395361492551704
2003-04-01,53,0,0,"1","1","1","1","1","1","1","1","1","1",15.9141103254625,0.12556879284668,4.3137677946428,1,21,296.689010698145,0.211225735738246,-0.809108144830361,0.654655990030829,-0.148104651401064,0.0219349877666306
2003-04-01,54,0,0,"0","0","0","0","0","0","1","1","1","1",41.3393716525376,0.00785184924316406,1.35877524901841,4,15,296.990516691536,0.199973323677853,-0.507602151440153,0.257659944146672,-0.159357063461456,0.0253946736750586
2003-04-01,55,0,0,"1","1","1","1","1","1","1","1","1","1",772.185527306657,0.53672887713623,11.1636608037269,1,13,294.680813638363,0.291443192049474,-2.81730520461264,7.93720861593745,-0.0678871950898353,0.00460867125716536
2003-04-01,56,2,2,"0","0","0","0","0","0","0","0","1","1",2262.45502783781,0.528229330688477,5.72325480722086,6,55,295.610997302076,0.2882612515061,-1.88712154089956,3.56122771012712,-0.0710691356332093,0.0050508220396515
2003-04-01,57,0,0,"0","0","0","0","0","0","0","0","1","1",630.094200791178,0,15.0241406753938,6,54,296.466887077045,0.243049589613979,-1.03123176593061,1.06343895506437,-0.116280797525331,0.0135212238731269
2003-04-01,58,0,0,"0","0","0","0","0","0","0","0","1","1",429.649808354254,0,4.83887282720589,6,57,295.535398692045,0.211602857115617,-1.96272015093052,3.85227039086873,-0.147727530023693,0.0218234231269011
2003-04-01,59,0,0,"0","0","0","0","0","0","0","1","1","1",478.877863138715,0.528229330688477,8.41282599003198,5,55,295.638416414705,0.273674982711126,-1.85970242827045,3.45849312171502,-0.0856554044281841,0.00733684830775579
2003-04-01,60,0,0,"0","0","0","0","1","1","1","1","1","1",181.972487148003,0.399755138075405,14.3382671250348,2,56,294.815175970688,0.27372714021333,-2.68294287228758,7.19818245595875,-0.0856032469259792,0.00732791588427017
2003-04-01,61,0,0,"0","0","0","0","0","1","1","1","1","1",238.734750342095,0,11.3716314226864,3,56,295.350590335124,0.299035185700619,-2.14752850785163,4.61187869203546,-0.0602952014386906,0.00363551131653228
2003-04-01,62,4,4,"0","0","0","0","0","0","0","0","0","1",1128.95121718011,0.16847771484375,7.81487900853597,7,49,296.708839084256,0.171492397655021,-0.789279758719601,0.622962537524472,-0.187837989484288,0.0352831102934997
2003-04-01,63,1,1,"0","0","0","0","0","1","1","1","1","1",512.171558631138,0.0331344777832031,4.06458141476309,3,19,296.336558729885,0.278842122739854,-1.1615601130905,1.34922189632282,-0.0804882643994561,0.00647836070603675
2003-04-01,64,0,0,"0","0","0","0","0","0","0","0","1","1",1228.82149720579,0,5.58187460361858,6,54,296.576341041338,0.234760241236078,-0.921777801637802,0.849674315592219,-0.124570145903232,0.0155177212503524
2003-04-01,65,0,0,"0","0","0","0","0","0","0","0","0","1",178.723665082115,0.0287993586425781,2.02717192301025,7,50,296.654651463151,0.235763403379027,-0.843467379824176,0.711437220827461,-0.123566983760283,0.0152687994756141
2003-04-01,66,0,0,"0","0","0","0","0","0","0","0","0","1",383.911029626248,0.0383905824584961,2.12399478919534,7,52,296.5384511129,0.195857067278181,-0.959667730075182,0.920962152147653,-0.163473319861128,0.0267235263064188
2003-04-01,67,0,0,"0","0","0","0","0","0","0","0","0","1",1648.08877837799,0.02444566796875,3.51336276776867,7,32,296.824745761867,0.169011610849962,-0.673373081108878,0.453431306362063,-0.190318776289348,0.0362212366082748
2003-04-01,68,0,0,"0","0","0","0","0","0","0","0","0","1",791.966473097208,0.00960213006591797,2.90854545685773,7,51,296.759224633931,0.211970952779384,-0.738894209044417,0.545964652159375,-0.147359434359926,0.0217148028948773
2003-04-01,69,0,0,"0","0","0","0","0","0","0","0","0","1",707.665822502899,0,1.33290529950119,7,53,296.890442183938,0.193608599050278,-0.60767665903785,0.369270921939403,-0.165721788089032,0.027463711047426
2003-04-01,70,7,7,"1","1","1","1","1","1","1","1","1","1",995.10218316226,1.78862983984374,34.1482833857043,1,61,297.17747643538,0.146198069888748,-0.320642407595756,0.102811553548803,-0.213132317250561,0.0454253846565939
2003-04-01,71,1,1,"1","1","1","1","1","1","1","1","1","1",657.836954037212,0.381941180541992,11.3924475823288,1,66,297.250972677098,0.0999944072909,-0.247146165877268,0.0610812273078342,-0.25933597984841,0.0672551504439347
2003-04-01,72,0,0,"1","1","1","1","1","1","1","1","1","1",195.317779161444,0.107701077392578,5.98267343850671,1,68,297.20527127915,0.145797439975314,-0.292847563825944,0.0857596956387905,-0.213532947163996,0.0455963195245418
2003-04-01,73,0,0,"1","1","1","1","1","1","1","1","1","1",166.136403117881,0.166560702880859,16.6581369309886,1,69,297.311762718591,0.11068633453876,-0.186356124384758,0.0347286050957076,-0.24864405260055,0.061823864893625
2003-04-01,74,1,1,"1","1","1","1","1","1","1","1","1","1",393.200907686521,2.22255662097169,29.9368004930276,1,58,297.430601738949,0.0476957083039207,-0.0675171040269902,0.00455855933619141,-0.311634678835389,0.097116173052836
2003-04-01,75,0,0,"0","0","0","0","0","0","0","1","1","1",89.1897251457024,0,2.38296843670558,5,59,297.384935660687,0.120383556181383,-0.113183182288708,0.0128104327529989,-0.238946830957927,0.057095588024836
2003-04-01,76,0,0,"1","1","1","1","1","1","1","1","1","1",86.1239066840662,0.0877955924072265,13.5404042588488,1,60,297.359104964698,0.111881843247901,-0.13901387827724,0.0193248583536792,-0.247448543891409,0.0612307818739786
2003-04-01,77,0,0,"0","0","0","0","1","1","1","1","1","1",68.6178369074385,0.670600719422584,22.1656213943874,2,61,297.176694655897,0.115571707388328,-0.321424187078833,0.103313508039289,-0.243758679750982,0.0594182939539416
